EventID,FixedRandomValue,EventPhotoRank
1066,"7.400830.687834,18053",1000
1066,"7.400830.82104,17794",1000
1066,"7.40083-0.829997,17796",1000
1066,"7.400830.915606,24270",1000
1066,"7.40083-0.92886,17797",1000
1066,"7.400830.988564,17800",1000
1066,"7.40083-0.997059,17803",1000
1067,"7.400830.0812186,17989",1000
1067,"7.400830.139645,17976",1000
1067,"7.400830.146258,17986",1000
1067,"7.40083-0.359933,17979",1000
1067,"7.40083-0.366159,17983",1000
1067,"7.400830.561576,17982",1000
1067,"7.400830.567092,17980",1000
1067,"7.40083-0.734128,17985",1000
1067,"7.40083-0.738649,17977",1000
1067,"7.40083-0.776983,17990",1000
1067,"7.400830.899206,17987",1000
1067,"7.40083-0.958178,17991",1000
1067,"7.40083-0.973338,17978",1000
1067,"7.40083-0.974849,17984",1000
1067,"7.400830.999994,17981",1000
1072,"7.40083-0.0573533,14628",1000
1072,"7.40083-0.0645816,18235",1000
1072,"7.40083-0.104481,18251",1000
1072,"7.40083-0.123108,18248",1000
1072,"7.40083-0.225499,13308",1000
1072,"7.400830.288557,18232",1000
1072,"7.400830.326657,18254",1000
1072,"7.400830.34432,18245",1000
1072,"7.400830.355678,9591",1000
1072,"7.400830.357121,6919",1000
1072,"7.400830.38163,18241",1000
1072,"7.400830.439401,18161",1000
1072,"7.40083-0.547695,18242",1000
1072,"7.400830.564544,12636",1000
1072,"7.40083-0.595913,18255",1000
1072,"7.40083-0.644052,1662",1000
1072,"7.40083-0.703411,9018",1000
1072,"7.400830.7227,18239",1000
1072,"7.400830.74979,18247",1000
1072,"7.400830.762064,18252",1000
1072,"7.400830.787375,18234",1000
1072,"7.40083-0.860267,18236",1000
1072,"7.40083-0.879989,18250",1000
1072,"7.40083-0.888739,18249",1000
1072,"7.40083-0.906379,18237",1000
1072,"7.400830.949707,1807",1000
1072,"7.400830.953272,18233",1000
1072,"7.400830.964602,18253",1000
1072,"7.400830.969377,18246",1000
1072,"7.400830.978431,18240",1000
1072,"7.40083-0.99568,18120",1000
1072,"7.40083-0.999248,18256",1000
1072,"7.40083-0.9998,18243",1000
1073,"7.40083-0.0651403,15136",1000
1073,"7.400830.146945,2918",1000
1073,"7.400830.56628,12209",1000
1073,"7.40083-0.973788,6436",1000
1074,"7.40083-0.257631,17041",1000
1074,"7.400830.652286,17042",1000
1074,"7.40083-0.785826,18100",1000
1075,"7.400830.0670851,18099",1000
1075,"7.40083-0.672149,6249",1000
1076,"7.40083-0.0794101,3277",1000
1076,"7.400830.219136,16462",1000
1076,"7.40083-0.615606,12143",1000
1076,"7.40083-0.681813,16463",1000
1077,"7.40083-0.0794101,3277",1000
1077,"7.400830.219136,16462",1000
1077,"7.40083-0.681813,16463",1000
1077,"7.400830.777856,12146",1000
1079,"7.40083-0.917321,8720",1000
1079,"7.40083-0.98755,7419",1000
1080,"7.40083-0.917321,8720",1000
1080,"7.40083-0.98755,7419",1000
1081,"7.40083-0.234237,18115",1000
1081,"7.400830.812508,13568",1000
1081,"7.400830.93978,13569",1000
1082,"1.316070.93978,13569",1
1082,"7.40083-0.234237,18115",1000
1082,"7.400830.812508,13568",1000
1083,"7.400830.812508,13568",1000
1083,"7.400830.93978,13569",1000
1084,"1.565080.93978,13569",2
1084,"7.400830.812508,13568",1000
1085,"1.967990.93978,13569",5
1085,"7.400830.812508,13568",1000
1086,"1.565080.93978,13569",2
1086,"7.400830.812508,13568",1000
1087,"2.213360.93978,13569",8
1087,"7.400830.670389,18116",1000
1087,"7.400830.812508,13568",1000
1088,"7.400830.812508,13568",1000
1088,"7.400830.93978,13569",1000
1089,"1.732050.93978,13569",3
1089,"7.400830.812508,13568",1000
1090,"7.40083-0.485242,18119",1000
1090,"7.400830.670389,18116",1000
1090,"7.400830.812508,13568",1000
1090,"7.400830.93978,13569",1000
1091,"7.40083-0.485242,18119",1000
1091,"7.400830.670389,18116",1000
1091,"7.400830.812508,13568",1000
1091,"7.400830.93978,13569",1000
1092,"1.565080.93978,13569",2
1092,"7.400830.812508,13568",1000
1093,"1.316070.93978,13569",1
1093,"7.400830.812508,13568",1000
1094,"7.400830.812508,13568",1000
1094,"7.400830.93978,13569",1000
1095,"7.400830.812508,13568",1000
1095,"7.400830.93978,13569",1000
1096,"7.400830.812508,13568",1000
1096,"7.400830.93978,13569",1000
1099,"1.565080.93978,13569",2
1099,"7.400830.670389,18116",1000
1099,"7.400830.812508,13568",1000
1101,"7.400830.670389,18116",1000
1101,"7.400830.812508,13568",1000
1101,"7.400830.93978,13569",1000
1102,"7.400830.812508,13568",1000
1102,"7.400830.93978,13569",1000
1103,"7.400830.812508,13568",1000
1103,"7.400830.93978,13569",1000
1104,"7.400830.812508,13568",1000
1104,"7.400830.93978,13569",1000
1105,"7.400830.812508,13568",1000
1105,"7.400830.93978,13569",1000
1106,"7.400830.812508,13568",1000
1106,"7.400830.93978,13569",1000
1107,"1.565080.93978,13569",2
1107,"7.400830.812508,13568",1000
1108,"7.400830.812508,13568",1000
1108,"7.400830.93978,13569",1000
1109,"7.400830.812508,13568",1000
1109,"7.400830.93978,13569",1000
1110,"1.316070.93978,13569",1
1110,"7.400830.812508,13568",1000
1111,"7.400830.429156,2556",1000
1111,"7.40083-0.782603,13183",1000
1112,"7.400830.734325,2854",1000
1112,"7.40083-0.782603,13183",1000
1114,"7.400830.841395,7313",1000
1114,"7.400830.848193,6529",1000
1114,"7.400830.952204,4019",1000
1115,"7.40083-0.157479,11186",1000
1115,"7.400830.164473,11131",1000
1115,"7.40083-0.920421,7329",1000
1115,"7.400830.981357,7144",1000
1115,"7.40083-0.988438,9237",1000
1116,"7.400830.153531,5897",1000
1116,"7.40083-0.532386,21356",1000
1116,"7.400830.55804,11245",1000
1116,"7.400830.573657,7402",1000
1116,"7.40083-0.660008,5932",1000
1116,"7.40083-0.936944,7426",1000
1116,"7.40083-0.944415,5925",1000
1117,"7.40083-0.00695143,12024",1000
1117,"7.400830.0705914,3885",1000
1117,"7.40083-0.459014,3258",1000
1117,"7.400830.777152,5948",1000
1117,"7.40083-0.836202,593",1000
1117,"7.40083-0.857855,6184",1000
1117,"7.40083-0.883206,5743",1000
1118,"7.40083-0.510907,172",1000
1118,"7.40083-0.871631,4669",1000
1118,"7.400830.952204,4019",1000
1118,"7.40083-0.963711,341",1000
1119,"7.40083-0.113215,17284",1000
1119,"7.400830.387798,17721",1000
1119,"7.400830.389737,17294",1000
1119,"7.400830.985978,17483",1000
1120,,
1121,"7.400830.132835,13596",1000
1121,"7.400830.690786,6938",1000
1121,"7.40083-0.947508,13831",1000
1121,"7.400830.95778,12145",1000
1121,"7.400830.969651,12048",1000
1122,"7.400830.0140373,12079",1000
1122,"7.40083-0.529179,11632",1000
1122,"7.40083-0.628847,845",1000
1123,"7.400830.29009,7469",1000
1123,"7.400830.340419,9274",1000
1123,"7.400830.423708,24676",1000
1124,"7.400830.111891,19047",1000
1124,"7.400830.115707,19050",1000
1124,"7.40083-0.337312,19053",1000
1124,"7.40083-0.418295,18423",1000
1124,"7.400830.513792,18422",1000
1124,"7.40083-0.694476,18425",1000
1124,"7.40083-0.744709,15203",1000
1124,"7.40083-0.757216,19046",1000
1124,"7.400830.885298,19049",1000
1124,"7.40083-0.955388,18288",1000
1124,"7.40083-0.966541,19045",1000
1124,"7.40083-0.967519,19052",1000
1124,"7.40083-0.985911,18424",1000
1124,"7.40083-0.9878,18282",1000
1124,"7.400830.997428,18285",1000
1125,"7.40083-0.00695143,12024",1000
1125,"7.400830.153111,14767",1000
1125,"7.40083-0.153398,6072",1000
1125,"7.400830.265421,11215",1000
1125,"7.400830.302097,18342",1000
1126,"7.400830.289093,15133",1000
1126,"7.400830.70212,12248",1000
1126,"7.400830.815926,3417",1000
1127,"7.400830.289093,15133",1000
1127,"7.400830.70212,12248",1000
1127,"7.400830.815926,3417",1000
1128,"7.40083-0.18548,5438",1000
1128,"7.40083-0.701514,5492",1000
1128,"7.400830.70212,12248",1000
1128,"7.400830.815926,3417",1000
1129,"7.400830.687427,14954",1000
1129,"7.400830.998005,4608",1000
1130,"7.40083-0.211614,14955",1000
1130,"7.40083-0.348196,987",1000
1130,"7.40083-0.442606,4002",1000
1131,"7.40083-0.211614,14955",1000
1131,"7.400830.987071,18479",1000
1132,"7.40083-0.559145,9482",1000
1132,"7.400830.653559,7745",1000
1133,"7.400830.0324139,11335",1000
1133,"7.40083-0.244866,11380",1000
1133,"7.40083-0.438255,8449",1000
1133,"7.40083-0.746447,9644",1000
1134,"7.40083-0.209009,18481",1000
1134,"7.400830.603715,14784",1000
1134,"7.40083-0.983921,14788",1000
1135,"7.40083-0.458516,6357",1000
1135,"7.400830.477609,1012",1000
1135,"7.400830.790224,10218",1000
1135,"7.400830.814013,6362",1000
1136,"7.400830.424721,18478",1000
1136,"7.400830.523992,5916",1000
1136,"7.400830.814013,6362",1000
1136,"7.400830.875315,14779",1000
1136,"7.400830.915947,6530",1000
1136,"7.40083-0.925263,18482",1000
1137,"7.40083-0.135209,6816",1000
1137,"7.400830.226797,15071",1000
1137,"7.40083-0.559145,9482",1000
1137,"7.40083-0.873376,9490",1000
1137,"7.400830.893167,14778",1000
1138,"7.400830.474892,6356",1000
1138,"7.400830.855574,9765",1000
1139,"7.40083-0.770352,8248",1000
1140,"7.400830.60622,8245",1000
1140,"7.40083-0.768341,14781",1000
1140,"7.40083-0.975222,8687",1000
1140,"7.400830.987003,9609",1000
1141,"7.400830.289093,15133",1000
1141,"7.400830.423881,15666",1000
1141,"7.400830.451259,15873",1000
1141,"7.40083-0.874165,9586",1000
1141,"7.400830.947736,15878",1000
1142,"7.400830.0387808,18319",1000
1142,"7.400830.188174,18316",1000
1142,"7.40083-0.263726,18322",1000
1142,"7.40083-0.458397,18326",1000
1142,"7.400830.461619,24206",1000
1142,"7.40083-0.471815,24207",1000
1142,"7.400830.475011,18325",1000
1142,"7.40083-0.509828,18339",1000
1142,"7.400830.58685,9319",1000
1142,"7.400830.647488,18323",1000
1142,"7.400830.757595,22632",1000
1142,"7.40083-0.803038,18320",1000
1142,"7.400830.842904,22808",1000
1142,"7.400830.846809,18318",1000
1142,"7.400830.91699,18317",1000
1142,"7.400830.919877,22807",1000
1142,"7.40083-0.945149,18321",1000
1142,"7.40083-0.973819,18405",1000
1142,"7.400830.994529,18324",1000
1143,"7.40083-0.0787176,18345",1000
1143,"7.40083-0.14874,18348",1000
1143,"7.400830.368492,18351",1000
1143,"7.40083-0.559498,18352",1000
1143,"7.400830.732422,18349",1000
1143,"7.400830.77856,18344",1000
1143,"7.40083-0.867406,18346",1000
1143,"7.40083-0.900301,18347",1000
1143,"7.400830.957457,18343",1000
1143,"7.400830.975406,18350",1000
1144,"7.400830.199652,18390",1000
1144,"7.40083-0.696253,18391",1000
1145,"7.400830.131171,4299",1000
1145,"7.40083-0.35732,2484",1000
1145,"7.400830.996372,3107",1000
1146,"7.400830.131171,4299",1000
1146,"7.40083-0.35732,2484",1000
1146,"7.40083-0.391479,12432",1000
1146,"7.40083-0.517465,2872",1000
1147,"7.40083-0.391479,12432",1000
1147,"7.40083-0.517465,2872",1000
1147,"7.400830.985185,2874",1000
1148,"7.400830.131171,4299",1000
1148,"7.40083-0.35732,2484",1000
1148,"7.40083-0.517465,2872",1000
1149,"7.40083-0.391479,12432",1000
1149,"7.400830.420136,1592",1000
1149,"7.400830.985185,2874",1000
1150,"7.400830.131171,4299",1000
1150,"7.40083-0.35732,2484",1000
1150,"7.40083-0.517465,2872",1000
1150,"7.400830.842041,2893",1000
1150,"7.400830.876099,4297",1000
1150,"7.400830.996372,3107",1000
1151,"7.40083-0.35732,2484",1000
1151,"7.400830.420136,1592",1000
1151,"7.400830.985185,2874",1000
1152,"7.400830.131171,4299",1000
1152,"7.40083-0.35732,2484",1000
1152,"7.40083-0.517465,2872",1000
1152,"7.400830.876099,4297",1000
1152,"7.400830.996372,3107",1000
1153,"7.400830.420136,1592",1000
1153,"7.400830.842041,2893",1000
1153,"7.400830.876099,4297",1000
1153,"7.400830.985185,2874",1000
1154,"7.400830.131171,4299",1000
1154,"7.40083-0.35732,2484",1000
1154,"7.400830.985185,2874",1000
1155,"7.400830.131171,4299",1000
1155,"7.40083-0.35732,2484",1000
1155,"7.400830.985185,2874",1000
1156,"7.400830.985185,2874",1000
1157,"7.400830.131171,4299",1000
1157,"7.40083-0.35732,2484",1000
1157,"7.400830.985185,2874",1000
1160,"7.40083-0.989527,14646",1000
1161,"7.400830.0422925,4105",1000
1161,"7.400830.083316,18416",1000
1161,"7.400830.144176,18413",1000
1161,"7.40083-0.306492,18419",1000
1161,"7.40083-0.361896,18406",1000
1161,"7.40083-0.3642,18410",1000
1161,"7.400830.563316,18409",1000
1161,"7.400830.565357,18407",1000
1161,"7.400830.612849,18420",1000
1161,"7.40083-0.735556,18412",1000
1161,"7.40083-0.775656,18417",1000
1161,"7.400830.869693,18415",1000
1161,"7.400830.898283,18414",1000
1161,"7.40083-0.958779,18418",1000
1161,"7.40083-0.974378,18411",1000
1161,"7.400830.998199,18421",1000
1161,"7.400830.999999,18408",1000
1162,"7.40083-0.440597,16398",1000
1162,"7.400830.951517,16415",1000
1163,"7.400830.0412514,18497",1000
1163,"7.400830.185745,18500",1000
1163,"7.40083-0.208649,18762",1000
1163,"7.400830.243162,18487",1000
1163,"7.40083-0.266111,18494",1000
1163,"7.40083-0.328264,17226",1000
1163,"7.40083-0.456198,18490",1000
1163,"7.400830.477185,18491",1000
1163,"7.400830.645601,18493",1000
1163,"7.40083-0.663541,18488",1000
1163,"7.40083-0.751564,23004",1000
1163,"7.40083-0.801562,18496",1000
1163,"7.400830.916001,18499",1000
1163,"7.40083-0.945954,18495",1000
1163,"7.40083-0.992084,18489",1000
1163,"7.400830.994784,18492",1000
1164,"7.40083-0.0928378,18455",1000
1164,"7.40083-0.13471,18458",1000
1164,"7.400830.769588,18454",1000
1164,"7.40083-0.874371,18456",1000
1164,"7.40083-0.894042,18457",1000
1165,"7.400830.0675093,9229",1000
1165,"7.40083-0.0762524,18471",1000
1165,"7.40083-0.138747,7343",1000
1165,"7.40083-0.151185,18468",1000
1165,"7.40083-0.209009,18481",1000
1165,"7.400830.299739,18474",1000
1165,"7.40083-0.317426,14783",1000
1165,"7.400830.424721,18478",1000
1165,"7.40083-0.458516,6357",1000
1165,"7.400830.474892,6356",1000
1165,"7.40083-0.507699,18477",1000
1165,"7.400830.603715,14784",1000
1165,"7.40083-0.618433,18475",1000
1165,"7.400830.68936,18480",1000
1165,"7.400830.730736,18467",1000
1165,"7.400830.780109,18472",1000
1165,"7.400830.790224,10218",1000
1165,"7.400830.815524,18485",1000
1165,"7.40083-0.835311,18483",1000
1165,"7.400830.844263,14365",1000
1165,"7.40083-0.901374,18469",1000
1165,"7.40083-0.925263,18482",1000
1165,"7.400830.937992,18486",1000
1165,"7.400830.956741,18473",1000
1165,"7.40083-0.983921,14788",1000
1165,"7.400830.987003,9609",1000
1165,"7.400830.987071,18479",1000
1166,"7.40083-0.0762524,18471",1000
1166,"7.40083-0.151185,18468",1000
1166,"7.400830.299739,18474",1000
1166,"7.40083-0.507699,18477",1000
1166,"7.40083-0.618433,18475",1000
1166,"7.400830.68936,18480",1000
1166,"7.400830.730736,18467",1000
1166,"7.400830.780109,18472",1000
1166,"7.40083-0.901374,18469",1000
1166,"7.400830.956741,18473",1000
1167,"7.400830.424721,18478",1000
1167,"7.40083-0.507699,18477",1000
1167,"7.400830.987071,18479",1000
1168,"7.40083-0.26678,3426",1000
1168,"7.40083-0.512052,1591",1000
1168,"7.40083-0.599674,2102",1000
1169,"7.40083-0.0468445,12493",1000
1170,"7.400830.171745,9763",1000
1170,"7.40083-0.208517,6793",1000
1170,"7.40083-0.23159,13784",1000
1170,"7.40083-0.559145,9482",1000
1170,"7.400830.781857,2977",1000
1170,"7.400830.790224,10218",1000
1170,"7.400830.915947,6530",1000
1170,"7.400830.940478,14377",1000
1171,"7.400830.171745,9763",1000
1171,"7.400830.497401,13794",1000
1171,"7.40083-0.559145,9482",1000
1171,"7.400830.781857,2977",1000
1171,"7.400830.790224,10218",1000
1171,"7.400830.940478,14377",1000
1172,"7.400830.171745,9763",1000
1172,"7.40083-0.23159,13784",1000
1172,"7.400830.940478,14377",1000
1173,"7.400830.424721,18478",1000
1173,"7.400830.497401,13794",1000
1173,"7.40083-0.64136,15876",1000
1173,"7.40083-0.961121,8247",1000
1174,"7.40083-0.23159,13784",1000
1174,"7.400830.424721,18478",1000
1174,"7.400830.915947,6530",1000
1175,,
1176,"7.40083-0.0127052,13842",1000
1176,"7.40083-0.487941,23463",1000
1176,"7.400830.679024,18590",1000
1176,"7.40083-0.778608,1940",1000
1176,"7.40083-0.832648,13843",1000
1179,,
1180,"7.400830.298211,7227",1000
1180,"7.40083-0.38468,8462",1000
1180,"7.400830.762101,10121",1000
1180,"7.40083-0.99554,12925",1000
1181,"7.400830.0727682,12092",1000
1181,"7.400830.644805,4109",1000
1181,"7.40083-0.866357,18773",1000
1181,"7.400830.994631,12553",1000
1182,"1.316070.779879,18771",1
1182,"7.40083-0.618144,18768",1000
1183,"7.400830.0836828,18827",1000
1183,"7.400830.0854132,18843",1000
1183,"7.400830.142093,18840",1000
1183,"7.400830.143812,18830",1000
1183,"7.400830.200012,18853",1000
1183,"7.40083-0.306842,18824",1000
1183,"7.40083-0.308495,18846",1000
1183,"7.40083-0.362239,18837",1000
1183,"7.40083-0.363857,18833",1000
1183,"7.40083-0.417961,18820",1000
1183,"7.400830.514107,18821",1000
1183,"7.400830.515596,18849",1000
1183,"7.400830.56362,18834",1000
1183,"7.400830.565053,18836",1000
1183,"7.400830.611184,18847",1000
1183,"7.400830.612558,18823",1000
1183,"7.40083-0.694741,18818",1000
1183,"7.40083-0.695989,18852",1000
1183,"7.40083-0.735805,18831",1000
1183,"7.40083-0.73698,18839",1000
1183,"7.40083-0.774326,18844",1000
1183,"7.40083-0.775424,18826",1000
1183,"7.400830.869874,18828",1000
1183,"7.400830.87073,18842",1000
1183,"7.400830.897356,18841",1000
1183,"7.400830.898121,18829",1000
1183,"7.40083-0.958883,18825",1000
1183,"7.40083-0.959375,18845",1000
1183,"7.40083-0.973903,18838",1000
1183,"7.40083-0.974295,18832",1000
1183,"7.40083-0.976823,15196",1000
1183,"7.40083-0.985849,18819",1000
1183,"7.400830.998323,18848",1000
1183,"7.400831,18835",1000
1184,"7.400830.357247,18888",1000
1184,"7.400830.368834,18892",1000
1184,"7.40083-0.569459,18889",1000
1184,"7.40083-0.999981,18890",1000
1185,"7.400830.357121,6919",1000
1185,"7.40083-0.382737,8035",1000
1185,"7.400830.84953,14972",1000
1185,"7.40083-0.894422,717",1000
1186,,
1187,"1.316070.722445,19004",1
1187,"7.40083-0.0462283,18979",1000
1187,"7.40083-0.0756373,13001",1000
1187,"7.400830.153608,10507",1000
1187,"7.40083-0.163102,19005",1000
1187,"7.40083-0.180848,18982",1000
1187,"7.400830.270909,18976",1000
1187,"7.40083-0.305426,12221",1000
1187,"7.400830.398555,18985",1000
1187,"7.400830.451759,18972",1000
1187,"7.40083-0.481557,18973",1000
1187,"7.400830.543634,5791",1000
1187,"7.40083-0.641789,18975",1000
1187,"7.400830.66726,18970",1000
1187,"7.40083-0.85075,18980",1000
1187,"7.40083-0.913991,18981",1000
1187,"7.400830.947557,18977",1000
1187,"7.400830.982063,18984",1000
1187,"7.400830.991446,18971",1000
1187,"7.40083-0.99528,18974",1000
1188,"7.40083-0.134654,9915",1000
1188,"7.400830.154637,12095",1000
1188,"7.400830.159158,24294",1000
1188,"7.40083-0.208101,15663",1000
1188,"7.400830.341871,6602",1000
1188,"7.400830.416751,17057",1000
1188,"7.400830.480507,8767",1000
1188,"7.40083-0.668394,23135",1000
1188,"7.40083-0.944783,12123",1000
1188,"7.40083-0.974974,14885",1000
1188,"7.400830.999916,18298",1000
1189,"7.400830.615774,7708",1000
1189,"7.40083-0.999487,10667",1000
1190,"7.40083-0.0500651,19118",1000
1190,"7.400830.1599,19147",1000
1190,"7.400830.27865,19975",1000
1190,"7.40083-0.333693,19044",1000
1190,"7.40083-0.34702,19154",1000
1190,"7.40083-0.378969,19150",1000
1190,"7.40083-0.382737,8035",1000
1190,"7.400830.5501,19151",1000
1190,"7.400830.578408,19153",1000
1190,"7.400830.58991,19043",1000
1190,"7.40083-0.635595,19976",1000
1190,"7.40083-0.724685,19148",1000
1190,"7.40083-0.785599,19143",1000
1190,"7.400830.793702,19973",1000
1190,"7.400830.796256,19119",1000
1190,"7.40083-0.826459,19077",1000
1190,"7.400830.86173,19145",1000
1190,"7.40083-0.884849,19957",1000
1190,"7.400830.90516,19146",1000
1190,"7.40083-0.93118,19078",1000
1190,"7.400830.9501,19974",1000
1190,"7.40083-0.954137,19142",1000
1190,"7.40083-0.977833,19149",1000
1190,"7.40083-0.981112,19466",1000
1190,"7.400830.99951,19042",1000
1190,"7.400830.999853,19152",1000
1191,,
1192,"7.400830.233486,19451",1000
1192,"7.40083-0.281412,19066",1000
1192,"7.40083-0.441983,19070",1000
1192,"7.40083-0.447309,19454",1000
1192,"7.400830.491105,19069",1000
1192,"7.400830.633371,19067",1000
1192,"7.40083-0.670962,19452",1000
1192,"7.40083-0.675359,19072",1000
1192,"7.400830.824628,19075",1000
1192,"7.40083-0.990783,19453",1000
1192,"7.400830.996281,19068",1000
1193,"7.40083-0.0472691,3623",1000
1193,"7.400830.0875099,19270",1000
1193,"7.40083-0.121709,3607",1000
1193,"7.40083-0.141806,1999",1000
1193,"7.400830.19795,19280",1000
1193,"7.40083-0.414468,19277",1000
1193,"7.400830.517398,19276",1000
1193,"7.400830.609517,19274",1000
1193,"7.400830.668035,3632",1000
1193,"7.40083-0.717878,6215",1000
1193,"7.40083-0.772992,19271",1000
1193,"7.400830.822163,6252",1000
1193,"7.400830.841468,19282",1000
1193,"7.40083-0.860552,15137",1000
1193,"7.400830.864208,3223",1000
1193,"7.400830.869073,248",1000
1193,"7.400830.871763,19269",1000
1193,"7.40083-0.888092,3608",1000
1193,"7.40083-0.896108,10441",1000
1193,"7.40083-0.913568,3621",1000
1193,"7.400830.916427,3676",1000
1193,"7.400830.920919,19281",1000
1193,"7.40083-0.935887,3634",1000
1193,"7.40083-0.959966,19272",1000
1193,"7.40083-0.985198,19278",1000
1193,"7.400830.985244,4660",1000
1193,"7.400830.991309,3631",1000
1193,"7.400830.998442,19275",1000
1194,"7.400830.645071,3425",1000
1194,"7.40083-0.69826,2896",1000
1194,"7.400830.894802,17023",1000
1195,"7.40083-0.0157944,19186",1000
1195,"7.40083-0.0745207,19199",1000
1195,"7.40083-0.0804487,19325",1000
1195,"7.400830.0815854,19254",1000
1195,"7.40083-0.0886459,19309",1000
1195,"7.40083-0.13888,19312",1000
1195,"7.400830.145894,19257",1000
1195,"7.40083-0.147022,19322",1000
1195,"7.40083-0.152901,19202",1000
1195,"7.40083-0.196832,19299",1000
1195,"7.40083-0.210707,19189",1000
1195,"7.400830.241477,19183",1000
1195,"7.40083-0.248348,19238",1000
1195,"7.400830.26095,19231",1000
1195,"7.400830.298082,19196",1000
1195,"7.400830.31158,19306",1000
1195,"7.400830.359212,19315",1000
1195,"7.40083-0.365816,19260",1000
1195,"7.400830.366877,19319",1000
1195,"7.400830.372402,19205",1000
1195,"7.400830.41343,19302",1000
1195,"7.400830.426293,19192",1000
1195,"7.400830.460952,19235",1000
1195,"7.40083-0.472477,19234",1000
1195,"7.40083-0.506203,19193",1000
1195,"7.40083-0.518374,19303",1000
1195,"7.40083-0.560936,19318",1000
1195,"7.40083-0.567728,19316",1000
1195,"7.40083-0.608613,19305",1000
1195,"7.40083-0.619797,19195",1000
1195,"7.40083-0.649678,19232",1000
1195,"7.400830.659529,19237",1000
1195,"7.400830.688101,19190",1000
1195,"7.400830.698315,19300",1000
1195,"7.400830.72955,19203",1000
1195,"7.400830.733603,19321",1000
1195,"7.40083-0.734378,19258",1000
1195,"7.400830.739169,19313",1000
1195,"7.400830.772268,19308",1000
1195,"7.400830.777469,19326",1000
1195,"7.400830.781194,19198",1000
1195,"7.40083-0.785563,9230",1000
1195,"7.400830.816528,19185",1000
1195,"7.40083-0.834355,19187",1000
1195,"7.40083-0.865304,19200",1000
1195,"7.40083-0.868269,19324",1000
1195,"7.400830.868834,19255",1000
1195,"7.40083-0.872321,19310",1000
1195,"7.40083-0.89592,19311",1000
1195,"7.400830.899045,19256",1000
1195,"7.40083-0.899544,19323",1000
1195,"7.40083-0.902125,19201",1000
1195,"7.40083-0.92592,19188",1000
1195,"7.400830.937388,19184",1000
1195,"7.40083-0.939833,19239",1000
1195,"7.400830.956234,19197",1000
1195,"7.400830.960285,19307",1000
1195,"7.400830.973161,19314",1000
1195,"7.40083-0.974767,19259",1000
1195,"7.400830.975021,19320",1000
1195,"7.400830.976325,19204",1000
1195,"7.400830.985002,19301",1000
1195,"7.400830.987348,19191",1000
1195,"7.400830.992741,19236",1000
1195,"7.40083-0.994224,19233",1000
1195,"7.40083-0.99763,19194",1000
1195,"7.40083-0.998505,19304",1000
1195,"7.40083-0.999992,19317",1000
1196,"7.400830.426293,19192",1000
1196,"7.40083-0.506203,19193",1000
1196,"7.40083-0.619797,19195",1000
1196,"7.400830.987348,19191",1000
1196,"7.40083-0.99763,19194",1000
1197,"7.40083-0.152901,19202",1000
1197,"7.400830.72955,19203",1000
1197,"7.40083-0.902125,19201",1000
1198,"7.40083-0.0914906,24559",1000
1198,"7.40083-0.20247,17481",1000
1198,"7.400830.336004,11083",1000
1198,"7.40083-0.649678,19232",1000
1198,"7.400830.691554,15237",1000
1198,"7.400830.706246,14307",1000
1198,"7.40083-0.811685,1073",1000
1198,"7.40083-0.873714,24558",1000
1199,"7.400830.0815854,19254",1000
1199,"7.400830.992741,19236",1000
1200,"7.40083-0.939833,19239",1000
1201,,
1202,"7.40083-0.229467,2193",1000
1202,"7.400830.696045,2448",1000
1203,"7.40083-0.165311,6609",1000
1203,"7.40083-0.56876,1149",1000
1203,"7.400830.760097,15465",1000
1203,"7.40083-0.947508,13831",1000
1204,"7.40083-0.734378,19258",1000
1205,"1.31607-0.164683,6696",1
1205,"7.400830.461122,21107",1000
1205,"7.40083-0.472308,21108",1000
1205,"7.40083-0.868269,19324",1000
1206,"7.40083-0.0441258,19406",1000
1206,"7.400830.095702,19364",1000
1206,"7.400830.131859,19367",1000
1206,"7.400830.145417,246",1000
1206,"7.40083-0.182917,19409",1000
1206,"7.40083-0.318306,19361",1000
1206,"7.40083-0.35259,19370",1000
1206,"7.400830.400485,19412",1000
1206,"7.40083-0.406968,19357",1000
1206,"7.400830.524421,19358",1000
1206,"7.40083-0.530441,19413",1000
1206,"7.40083-0.597307,19415",1000
1206,"7.400830.602975,19360",1000
1206,"7.40083-0.70337,19355",1000
1206,"7.400830.708389,19410",1000
1206,"7.40083-0.743923,19368",1000
1206,"7.400830.763187,19418",1000
1206,"7.40083-0.767747,19363",1000
1206,"7.40083-0.849642,19407",1000
1206,"7.400830.875764,19365",1000
1206,"7.400830.892749,19366",1000
1206,"7.40083-0.914843,19408",1000
1206,"7.40083-0.962238,19362",1000
1206,"7.400830.964143,19417",1000
1206,"7.40083-0.971506,19369",1000
1206,"7.40083-0.983754,19356",1000
1206,"7.400830.998868,19359",1000
1206,"7.40083-0.99918,19414",1000
1207,"1.316070.104212,5687",1
1207,"1.31607-0.985112,5996",1
1207,"7.400830.0901071,5577",1000
1207,"7.40083-0.398308,4953",1000
1207,"7.40083-0.463057,5130",1000
1207,"7.400830.468525,5558",1000
1207,"7.400830.592014,5804",1000
1207,"7.40083-0.677279,5775",1000
1207,"7.40083-0.751003,5264",1000
1207,"7.400830.774497,5094",1000
1207,"7.400830.803199,5618",1000
