EventID,FixedRandomValue,EventPhotoRank
1251,"7.400830.03429,6564",1000
1251,"7.40083-0.19452,6690",1000
1256,"7.40083-0.0173225,20170",1000
1256,"7.400830.0945662,19958",1000
1256,"7.40083-0.181868,20163",1000
1256,"7.40083-0.330533,20166",1000
1256,"7.400830.363028,20174",1000
1256,"7.400830.380643,20325",1000
1256,"7.40083-0.481557,20173",1000
1256,"7.400830.511627,20167",1000
1256,"7.400830.755635,20169",1000
1256,"7.40083-0.77787,20171",1000
1256,"7.400830.824124,19959",1000
1256,"7.40083-0.870802,20164",1000
1256,"7.40083-0.935903,20165",1000
1256,"7.400830.947544,20175",1000
1256,"7.400830.953438,20326",1000
1256,"7.40083-0.98116,20172",1000
1256,"7.400830.987263,20168",1000
1256,"7.40083-0.996608,19956",1000
1257,"1.316070.97993,21498",1
1257,"7.40083-0.0814726,8099",1000
1257,"7.40083-0.890221,8813",1000
1258,"7.40083-0.0814726,8099",1000
1258,"7.40083-0.890221,8813",1000
1258,"7.400830.97993,21498",1000
1259,"1.31607-0.890221,8813",1
1259,"7.40083-0.0814726,8099",1000
1259,"7.400830.97993,21498",1000
1260,"1.31607-0.0814726,8099",1
1260,"7.40083-0.890221,8813",1000
1260,"7.400830.97993,21498",1000
1261,"7.400830.433345,11499",1000
1261,"7.400830.89341,10578",1000
1261,"7.400830.895899,11527",1000
1261,"7.40083-0.963475,11501",1000
1261,"7.40083-0.994371,11523",1000
1262,,
1263,,
1264,,
1265,,
1266,"7.40083-0.155099,20278",1000
1266,"7.40083-0.35604,20281",1000
1266,"7.400830.488107,20282",1000
1266,"7.400830.658045,20277",1000
1266,"7.40083-0.857131,20279",1000
1266,"7.40083-0.945124,20280",1000
1269,"7.400830.696207,4302",1000
1269,"7.400830.897172,14488",1000
1270,,
1271,"1.316070.110063,20479",1
1271,"1.316070.398121,20476",1
1271,"1.31607-0.447957,20475",1
1271,"1.31607-0.691569,20480",1
1271,"1.316070.832848,20478",1
1271,"7.400830.241494,20483",1000
1271,"7.40083-0.589178,20482",1000
1271,"7.40083-0.801154,20473",1000
1271,"7.400830.899162,20484",1000
1271,"7.400830.91268,20485",1000
1271,"7.400830.958989,20477",1000
1271,"7.40083-0.959309,21976",1000
1271,"7.40083-0.973123,20474",1000
1271,"7.40083-0.997769,20481",1000
1273,"7.40083-0.226175,7941",1000
1273,"7.400830.594512,7715",1000
1273,"7.40083-0.694016,11114",1000
1273,"7.40083-0.974975,20740",1000
1274,"7.40083-0.0707101,7682",1000
1274,"7.400830.390602,20742",1000
1274,"7.40083-0.455257,20741",1000
1274,"7.40083-0.796231,20739",1000
1274,"7.40083-0.907961,7828",1000
1274,"7.40083-0.974975,20740",1000
1274,"7.40083-0.996615,7691",1000
1274,"7.400830.996943,7824",1000
1275,"7.400830.363028,20174",1000
1275,"7.400830.380643,20325",1000
1275,"7.400830.548526,19520",1000
1275,"7.40083-0.996608,19956",1000
1276,,
1277,"7.400830.955694,2957",1000
1278,,
1279,"7.40083-0.747482,7877",1000
1279,"7.40083-0.794066,646",1000
1279,"7.400830.799797,18616",1000
1279,"7.40083-0.892863,15570",1000
1280,,
1281,"7.400830.116033,20792",1000
1281,"7.400830.392602,20795",1000
1281,"7.400830.836158,20793",1000
1281,"7.400830.957269,20794",1000
1282,"7.40083-0.986576,3413",1000
1283,"7.40083-0.107208,10403",1000
1283,"7.400830.775786,11973",1000
1283,"7.400830.975071,14611",1000
1283,"7.40083-0.998588,5951",1000
1284,"7.400830.164636,19196",1000
1284,"7.40083-0.228123,14393",1000
1284,"7.400830.455645,14612",1000
1284,"7.400830.98616,11174",1000
1285,,
1286,"1.316070.964769,20909",1
1286,"7.400830.0619386,21022",1000
1286,"7.40083-0.0849431,21040",1000
1286,"7.40083-0.103399,21029",1000
1286,"7.40083-0.180925,539",1000
1286,"7.400830.245715,9591",1000
1286,"7.40083-0.247993,21033",1000
1286,"7.40083-0.265909,21036",1000
1286,"7.40083-0.3105,21220",1000
1286,"7.40083-0.404261,21026",1000
1286,"7.400830.441954,21025",1000
1286,"7.40083-0.549472,21019",1000
1286,"7.400830.568597,21037",1000
1286,"7.400830.583749,21032",1000
1286,"7.400830.696395,21030",1000
1286,"7.400830.709579,21039",1000
1286,"7.40083-0.725643,21021",1000
1286,"7.400830.805148,21023",1000
1286,"7.40083-0.818613,21041",1000
1286,"7.40083-0.829119,21028",1000
1286,"7.400830.840523,3639",1000
1286,"7.400830.875889,13195",1000
1286,"7.40083-0.881005,21222",1000
1286,"7.40083-0.902075,21034",1000
1286,"7.40083-0.909921,21035",1000
1286,"7.40083-0.928244,21221",1000
1286,"7.40083-0.960867,21027",1000
1286,"7.40083-0.965837,21042",1000
1286,"7.400830.971558,21024",1000
1286,"7.40083-0.993381,21020",1000
1286,"7.400830.995766,21038",1000
1286,"7.400830.997299,21031",1000
1287,,
1288,"7.400830.0502921,8347",1000
1288,"7.40083-0.697518,7433",1000
1288,"7.40083-0.887309,24413",1000
1290,,
1291,,
1292,,
1293,,
1294,,
1295,,
1296,"7.40083-0.249004,14088",1000
1296,"7.40083-0.576519,19955",1000
1296,"7.400830.824124,19959",1000
1296,"7.40083-0.999529,19043",1000
1297,"7.400830.413474,10018",1000
1298,,
1299,,
1300,"7.400830.622755,3425",1000
1300,"7.40083-0.764573,14707",1000
1300,"7.40083-0.92294,2896",1000
1300,"7.40083-0.985042,17023",1000
1301,,
1302,"7.40083-0.0302863,20950",1000
1302,"7.400830.134859,20943",1000
1302,"7.400830.296317,20936",1000
1302,"7.400830.37508,20946",1000
1302,"7.40083-0.470152,20947",1000
1302,"7.40083-0.54225,20935",1000
1302,"7.40083-0.60918,20940",1000
1302,"7.40083-0.673309,20942",1000
1302,"7.400830.747078,20951",1000
1302,"7.40083-0.785954,20949",1000
1302,"7.400830.846415,20944",1000
1302,"7.400830.922605,20937",1000
1302,"7.400830.951609,20945",1000
1302,"7.40083-0.978572,20948",1000
1302,"7.400830.989243,20952",1000
1302,"7.40083-0.999125,20941",1000
1303,"1.316070.939413,20973",1
1303,"1.861210.171927,20975",4
1303,"7.400830.015843,20986",1000
1303,"7.400830.331929,20982",1000
1303,"7.400830.340048,20972",1000
1303,"7.40083-0.502924,20971",1000
1303,"7.40083-0.510355,20983",1000
1303,"7.400830.662557,20994",1000
1303,"7.40083-0.756603,20985",1000
1303,"7.400830.865793,20974",1000
1303,"7.400830.870074,20980",1000
1303,"7.400830.936424,20981",1000
1303,"7.400830.981445,20988",1000
1303,"7.40083-0.987027,20984",1000
1304,"1.565080.506833,21116",2
1304,"1.732050.676328,21075",3
1304,"1.732050.87927,21131",3
1304,"1.732050.929597,21132",3
1304,"1.73205-0.937851,21114",3
1304,"1.732050.977722,21081",3
1304,"1.861210.180413,20979",4
1304,"1.86121-0.638494,20978",4
1304,"1.86121-0.645105,20976",4
1304,"1.86121-0.999991,20977",4
1304,"1.967990.153637,21094",5
1304,"1.96799-0.378869,21079",5
1304,"1.967990.466538,21080",5
1304,"1.967990.788477,21082",5
1304,"1.96799-0.84423,21077",5
1304,"1.96799-0.952858,21078",5
1304,"2.05977-0.0117522,21119",6
1304,"2.05977-0.486432,21122",6
1304,"2.059770.759272,21118",6
1304,"2.05977-0.774357,21120",6
1304,"2.05977-0.982221,21121",6
1304,"2.059770.986362,21117",6
1304,"2.1407-0.14916,20993",7
1304,"2.1407-0.85402,20992",7
1304,"2.14070.945606,21096",7
1304,"7.40083-0.130804,21076",1000
1304,"7.400830.482854,20989",1000
1304,"7.40083-0.486815,21098",1000
1304,"7.400830.856368,21095",1000
1304,"7.40083-0.94707,20991",1000
1305,"1.565080.506455,21104",2
1305,"1.565080.945748,21124",2
1305,"1.732050.0343753,21083",3
1305,"1.73205-0.526209,21086",3
1305,"1.73205-0.624118,21091",3
1305,"1.73205-0.744352,21084",3
1305,"1.967990.153204,21126",5
1305,"1.967990.199044,21130",5
1305,"1.96799-0.335786,21115",5
1305,"1.96799-0.623776,21129",5
1305,"1.96799-0.659487,21127",5
1305,"1.967990.879062,21089",5
1305,"1.96799-0.982303,21099",5
1305,"1.96799-0.999729,21128",5
1305,"7.400830.198615,21090",1000
1305,"7.400830.314386,21087",1000
1305,"7.40083-0.336198,21105",1000
1305,"7.40083-0.659158,21093",1000
1305,"7.400830.759557,21102",1000
1305,"7.40083-0.77408,21100",1000
1305,"7.400830.856142,21125",1000
1305,"7.400830.929758,21088",1000
1305,"7.40083-0.938003,21106",1000
1305,"7.400830.98629,21103",1000
1305,"7.40083-0.989834,21085",1000
1305,"7.40083-0.999739,21092",1000
1306,"7.40083-0.0135778,18103",1000
1306,"7.400830.69226,5091",1000
1306,"7.400830.715504,4027",1000
1307,"1.56508-0.98568,21250",2
1307,"1.732050.172359,21245",3
1307,"1.732050.339637,21248",3
1307,"1.73205-0.64477,21244",3
1307,"1.732050.866012,21246",3
1307,"1.96799-0.157246,21259",5
1307,"1.96799-0.354008,21256",5
1307,"1.967990.490003,21255",5
1307,"1.96799-0.858248,21258",5
1307,"1.96799-0.944411,21257",5
1307,"2.059770.00766125,21252",6
1307,"2.05977-0.761928,21251",6
1307,"2.059770.771762,21253",6
1307,"2.059770.982981,21254",6
1307,"7.400830.179982,21241",1000
1307,"7.40083-0.503302,21249",1000
1307,"7.40083-0.638831,21242",1000
1307,"7.40083-0.999993,21243",1000
1309,"7.40083-0.981877,18101",1000
1309,"7.400830.989307,21268",1000
1311,"1.31607-0.956332,8403",1
1311,"7.400830.228548,8264",1000
1311,"7.40083-0.35596,7366",1000
1311,"7.40083-0.83792,8402",1000
1311,"7.40083-0.99857,8266",1000
1312,"7.40083-0.479726,6283",1000
1312,"7.40083-0.854654,11049",1000
1313,"7.40083-0.360512,11047",1000
1313,"7.40083-0.384583,989",1000
1313,"7.40083-0.581415,10956",1000
1313,"7.40083-0.894775,3766",1000
1314,"7.40083-0.165923,1492",1000
1314,"7.40083-0.75649,1782",1000
1315,,
1316,"7.40083-0.553174,17520",1000
1316,"7.40083-0.57872,7009",1000
1317,,
1318,"7.40083-0.723122,14759",1000
1318,"7.400830.956638,20743",1000
1320,"7.40083-0.723122,14759",1000
1320,"7.400830.956638,20743",1000
1321,"7.40083-0.850332,16864",1000
1322,"7.40083-0.704593,19274",1000
1323,,
1324,"7.40083-0.0116626,23416",1000
1324,"7.40083-0.133738,19444",1000
1324,"7.400830.427612,21727",1000
1324,"7.40083-0.774301,23415",1000
1324,"7.400830.986347,23418",1000
1325,"7.400830.294487,15623",1000
1325,"7.400830.997017,12878",1000
1326,,
1327,"7.40083-0.111534,21295",1000
1327,"7.40083-0.240058,21299",1000
1327,"7.400830.561848,21303",1000
1327,"7.400830.590373,21298",1000
1327,"7.400830.6905,21296",1000
1327,"7.400830.715321,21305",1000
1327,"7.40083-0.833666,21294",1000
1327,"7.40083-0.898514,21300",1000
1327,"7.40083-0.958569,21293",1000
1327,"7.400830.997867,21297",1000
1328,"7.400830.426194,14099",1000
1329,"7.40083-0.580139,18584",1000
1330,"7.40083-0.0347253,12693",1000
1330,"7.400830.1721,4087",1000
1330,"7.40083-0.698016,12063",1000
1330,"7.400830.843107,1124",1000
1332,"7.40083-0.0956927,21457",1000
1333,"7.400830.897594,901",1000
1333,"7.40083-0.994306,1551",1000
1333,"7.400830.99571,1979",1000
1334,"7.400830.372335,19314",1000
1334,"7.40083-0.64244,8035",1000
1335,"1.31607-0.0482042,13854",1
1335,"1.316070.129682,19577",1
1335,"1.316070.996579,13820",1
1335,"7.40083-0.0034805,23150",1000
1335,"7.40083-0.0195855,23168",1000
1335,"7.400830.0265447,23132",1000
1335,"7.400830.161373,23143",1000
1335,"7.40083-0.168239,23157",1000
1335,"7.40083-0.184093,23161",1000
1335,"7.400830.190931,23139",1000
1335,"7.400830.321813,23136",1000
1335,"7.400830.327741,17557",1000
1335,"7.40083-0.328396,23164",1000
1335,"7.40083-0.343566,23154",1000
1335,"7.400830.350095,23146",1000
1335,"7.400830.463454,8139",1000
1335,"7.40083-0.493643,23147",1000
1335,"7.400830.499685,23153",1000
1335,"7.400830.513571,23165",1000
1335,"7.40083-0.519531,23135",1000
1335,"7.40083-0.63022,23140",1000
1335,"7.400830.635609,23160",1000
1335,"7.400830.64796,23158",1000
1335,"7.40083-0.653246,23142",1000
1335,"7.40083-0.735334,19984",1000
1335,"7.40083-0.749561,23133",1000
1335,"7.400830.75415,23167",1000
1335,"7.40083-0.769097,23149",1000
1335,"7.40083-0.779291,23169",1000
1335,"7.400830.783634,23131",1000
1335,"7.400830.860387,23144",1000
1335,"7.40083-0.863913,23156",1000
1335,"7.40083-0.871913,23162",1000
1335,"7.400830.8753,23138",1000
1335,"7.400830.932614,23137",1000
1335,"7.40083-0.935104,23163",1000
1335,"7.40083-0.94069,23155",1000
1335,"7.400830.943029,23145",1000
1335,"7.400830.97482,19981",1000
1335,"7.40083-0.98374,23148",1000
1335,"7.400830.984967,23152",1000
1335,"7.400830.987621,23166",1000
1335,"7.40083-0.988689,23134",1000
1335,"7.40083-0.999887,23141",1000
1335,"7.400830.999968,23159",1000
1338,"1.316070.40155,13433",1
1338,"7.400830.187683,19192",1000
1338,"7.400830.873696,19191",1000
1338,"7.40083-0.999931,19194",1000
1339,"1.316070.40155,13433",1
1339,"7.400830.187683,19192",1000
1339,"7.400830.873696,19191",1000
1339,"7.40083-0.999931,19194",1000
1340,"1.316070.40155,13433",1
1340,"7.40083-0.650739,19195",1000
1341,"1.732050.40155,13433",3
1341,"7.40083-0.650739,19195",1000
1344,"7.40083-0.825403,13134",1000
1345,"7.400830.621528,11053",1000
1345,"7.40083-0.677034,373",1000
1345,"7.40083-0.815702,472",1000
1345,"7.400830.843715,375",1000
1346,"7.40083-0.594862,13844",1000
1346,"7.400830.971989,11936",1000
1347,,
1350,"7.400830.536606,21485",1000
1351,"7.40083-0.496215,21515",1000
1351,"7.400830.997111,22821",1000
1353,"7.400830.456574,21557",1000
1353,"7.400830.795335,21555",1000
1353,"7.400830.975303,21556",1000
1354,"7.400830.0455978,21554",1000
1354,"7.40083-0.389239,21558",1000
1354,"7.400830.456574,21557",1000
1354,"7.400830.795335,21555",1000
1354,"7.40083-0.956206,21559",1000
1354,"7.400830.975303,21556",1000
1355,"7.400830.0455978,21554",1000
1355,"7.400830.795335,21555",1000
1355,"7.40083-0.956206,21559",1000
1356,"7.400830.143391,9285",1000
1356,"7.400830.959579,6587",1000
1357,"7.400830.143391,9285",1000
1357,"7.400830.959579,6587",1000
1358,"7.400830.143391,9285",1000
1358,"7.400830.959579,6587",1000
1359,,
1360,,
1362,"7.400830.476438,8465",1000
1362,"7.400830.789974,1196",1000
1362,"7.40083-0.920066,1184",1000
1363,"7.40083-0.951127,7518",1000
1363,"7.400830.977207,1195",1000
1364,"7.40083-0.525025,11826",1000
1364,"7.400830.995838,11239",1000
1365,"7.400830.0340275,18768",1000
1365,"7.400830.647827,6270",1000
1365,"7.40083-0.823877,13830",1000
1365,"7.400830.893097,5948",1000
1366,,
1368,"1.316070.137446,21626",1
1368,"1.31607-0.897171,21603",1
1368,"7.40083-0.671376,21625",1000
1368,"7.400830.705582,7557",1000
1368,"7.40083-0.759102,10359",1000
1368,"7.400830.76982,21650",1000
1368,"7.400830.788798,6509",1000
1368,"7.40083-0.852659,21675",1000
1368,"7.40083-0.872125,6800",1000
1368,"7.40083-0.947905,21674",1000
1369,"7.400830.137446,21626",1000
1369,"7.40083-0.9498,9237",1000
1370,"7.400830.137446,21626",1000
1371,"7.400830.15114,7236",1000
1371,"7.400830.9967,21455",1000
1372,"7.400830.137446,21626",1000
1372,"7.400830.783148,9146",1000
1373,"7.400830.137446,21626",1000
1373,"7.400830.617087,17543",1000
1373,"7.400830.76982,21650",1000
1374,"7.400830.137446,21626",1000
1375,,
1376,"7.400830.137446,21626",1000
1376,"7.40083-0.763899,21652",1000
1376,"7.400830.983536,21649",1000
1377,"7.400830.137446,21626",1000
1377,"7.400830.76982,21650",1000
1378,,
1379,"7.400830.137446,21626",1000
1379,"7.400830.788798,6509",1000
1379,"7.40083-0.872125,6800",1000
1379,"7.40083-0.897171,21603",1000
1380,"7.400830.137446,21626",1000
1380,"7.400830.788798,6509",1000
1380,"7.40083-0.872125,6800",1000
1380,"7.40083-0.897171,21603",1000
1381,"7.400830.137446,21626",1000
1381,"7.400830.705582,7557",1000
1381,"7.40083-0.897171,21603",1000
1382,"7.400830.137446,21626",1000
1382,"7.40083-0.510056,23298",1000
1382,"7.40083-0.763899,21652",1000
1382,"7.400830.76982,21650",1000
1382,"7.400830.788798,6509",1000
1382,"7.40083-0.897171,21603",1000
1383,"7.400830.312898,13459",1000
1384,"7.400830.262131,4015",1000
1384,"7.400830.721859,11628",1000
1384,"7.40083-0.789066,380",1000
1385,"7.400830.137446,21626",1000
1385,"7.40083-0.763899,21652",1000
1386,,
1387,,
1388,"7.40083-0.876435,11696",1000
1389,"7.400830.221253,12628",1000
1390,"7.40083-0.818512,4153",1000
1390,"7.400830.869773,2037",1000
1390,"7.40083-0.98322,2867",1000
1390,"7.400830.989269,4064",1000
1391,"7.400830.192127,13196",1000
1391,"7.400830.252291,18585",1000
1391,"7.40083-0.673181,1739",1000
1391,"7.40083-0.743537,11141",1000
1391,"7.40083-0.789066,380",1000
1392,"1.565080.564006,21986",2
1392,"7.40083-0.00818226,266",1000
1392,"7.400830.296482,1733",1000
1392,"7.40083-0.489548,263",1000
1392,"7.400830.922672,1734",1000
1393,"7.400830.361322,12786",1000
1393,"7.400830.823235,12331",1000
1393,"7.400830.928212,12777",1000
1394,"7.400830.953254,2691",1000
1395,"7.400830.361322,12786",1000
1395,"7.400830.823235,12331",1000
1395,"7.40083-0.913249,6346",1000
1395,"7.400830.928212,12777",1000
1395,"7.400830.96518,13281",1000
1396,"7.400830.823235,12331",1000
1397,"7.400830.361322,12786",1000
1398,"7.40083-0.898551,6347",1000
1398,"7.400830.953254,2691",1000
1399,"7.40083-0.445544,6489",1000
1399,"7.40083-0.913249,6346",1000
1399,"7.400830.94634,18098",1000
1399,"7.400830.96518,13281",1000
1409,"7.40083-0.122169,6769",1000
1409,"7.40083-0.898551,6347",1000
1409,"7.40083-0.913249,6346",1000
1410,"7.400830.433582,13833",1000
1410,"7.40083-0.920543,11127",1000
1411,"7.40083-0.171414,543",1000
1411,"7.40083-0.818512,4153",1000
1411,"7.400830.869773,2037",1000
1411,"7.400830.943,4502",1000
1412,"7.40083-0.51715,4615",1000
1412,"7.40083-0.651136,4622",1000
1412,"7.40083-0.767314,4629",1000
1412,"7.400830.87395,4618",1000
1412,"7.40083-0.999925,4621",1000
1413,"7.40083-0.127351,8135",1000
1414,,
1415,"7.400830.500064,19067",1000
1415,"7.400830.601835,7940",1000
1415,"7.40083-0.947627,9416",1000
1415,"7.40083-0.983662,19072",1000
1416,"7.40083-0.0229777,8426",1000
1416,"7.400830.175958,14983",1000
1416,"7.400830.336196,14986",1000
1416,"7.40083-0.506457,14987",1000
1416,"7.40083-0.938063,1903",1000
1416,"7.40083-0.946481,11969",1000
1416,"7.40083-0.98629,14988",1000
1417,"7.400830.279143,13840",1000
1417,"7.40083-0.946481,11969",1000
1418,"7.40083-0.938063,1903",1000
1418,"7.400830.96963,3870",1000
1419,"7.400830.279143,13840",1000
1419,"7.40083-0.946481,11969",1000
1420,"7.40083-0.938063,1903",1000
1420,"7.40083-0.946481,11969",1000
1420,"7.400830.96963,3870",1000
1421,"7.400830.279143,13840",1000
1421,"7.40083-0.946481,11969",1000
1422,"7.400830.279143,13840",1000
1422,"7.40083-0.946481,11969",1000
1423,"7.400830.112313,17481",1000
1423,"7.400830.779507,15237",1000
1423,"7.400830.938395,22605",1000
1424,"7.400830.938395,22605",1000
1425,"7.400830.187683,19192",1000
1425,"7.400830.40155,13433",1000
1426,"7.40083-0.805715,5634",1000
1427,,
1428,"7.40083-0.659225,23442",1000
1428,"7.40083-0.995042,8230",1000
1429,,
1430,"7.40083-0.659225,23442",1000
1431,"7.40083-0.590724,15169",1000
1432,"7.40083-0.310664,2017",1000
1432,"7.40083-0.991046,1666",1000
1433,"7.400830.926616,3978",1000
1434,"7.40083-0.310664,2017",1000
1434,"7.400830.926616,3978",1000
1435,,
1439,"7.40083-0.172872,273",1000
1439,"7.40083-0.673181,1739",1000
1440,,
1441,"7.40083-0.0013922,9260",1000
1442,"7.400830.11335,24426",1000
1442,"7.40083-0.297644,24415",1000
1442,"7.40083-0.450911,24422",1000
1442,"7.400830.461294,24344",1000
1442,"7.40083-0.591847,24429",1000
1442,"7.40083-0.689177,24427",1000
1442,"7.40083-0.799171,24420",1000
1442,"7.400830.834674,24425",1000
1442,"7.40083-0.887309,24413",1000
1442,"7.40083-0.918697,24334",1000
1442,"7.40083-0.973879,24421",1000
1442,"7.400830.976462,24345",1000
1443,"7.40083-0.98537,11710",1000
1444,"1.316070.786868,21765",1
1444,"1.565080.0317653,21766",2
1444,"1.86121-0.746093,21767",4
1444,"7.400830.0563775,21971",1000
1444,"7.40083-0.26339,21719",1000
1444,"7.400830.316864,21770",1000
1444,"7.40083-0.406648,21709",1000
1444,"7.400830.446945,21974",1000
1444,"7.40083-0.523987,21769",1000
1444,"7.40083-0.827656,21711",1000
1444,"7.400830.930717,21771",1000
1444,"7.40083-0.961587,21710",1000
1444,"7.400830.972862,21973",1000
1444,"7.40083-0.989459,21768",1000
1446,"7.400830.730537,21749",1000
1446,"7.40083-0.800892,21747",1000
1446,"7.400830.992536,21750",1000
1448,,
1449,"7.40083-0.268847,21867",1000
1449,"7.40083-0.695332,21846",1000
1449,"7.400830.817762,21857",1000
1449,"7.40083-0.911181,21868",1000
1449,"7.400830.96622,21858",1000
1449,"7.40083-0.997407,21847",1000
1450,"1.316070.672472,22441",1
1450,"1.31607-0.794437,22371",1
1450,"7.40083-0.0441195,22370",1000
1450,"7.400830.0752227,22413",1000
1450,"7.40083-0.0901459,22406",1000
1450,"7.400830.113093,22424",1000
1450,"7.40083-0.143993,22359",1000
1450,"7.40083-0.208163,22363",1000
1450,"7.400830.238534,22420",1000
1450,"7.40083-0.253049,22399",1000
1450,"7.40083-0.26087,22402",1000
1450,"7.40083-0.366513,22356",1000
1450,"7.400830.387876,22374",1000
1450,"7.400830.437263,22391",1000
1450,"7.40083-0.450681,22428",1000
1450,"7.400830.534476,22367",1000
1450,"7.40083-0.553829,22385",1000
1450,"7.400830.5795,22398",1000
1450,"7.40083-0.598144,22380",1000
1450,"7.400830.616469,22362",1000
1450,"7.40083-0.683479,22378",1000
1450,"7.400830.705582,7557",1000
1450,"7.40083-0.716416,22414",1000
1450,"7.400830.737805,22369",1000
1450,"7.40083-0.763899,21652",1000
1450,"7.400830.76982,21650",1000
1450,"7.400830.788798,6509",1000
1450,"7.400830.808234,22389",1000
1450,"7.40083-0.826188,22394",1000
1450,"7.400830.834531,22425",1000
1450,"7.400830.838963,22376",1000
1450,"7.40083-0.851292,22358",1000
1450,"7.40083-0.883669,22364",1000
1450,"7.40083-0.887428,22437",1000
1450,"7.400830.894231,22382",1000
1450,"7.400830.913922,22418",1000
1450,"7.40083-0.926124,22365",1000
1450,"7.40083-0.948734,22357",1000
1450,"7.400830.955772,22375",1000
1450,"7.400830.95812,22426",1000
1450,"7.40083-0.975628,22372",1000
1450,"7.400830.991174,22368",1000
1450,"7.400830.999172,22440",1000
1450,"7.400830.999469,22361",1000
1451,"7.40083-0.317688,2063",1000
1451,"7.400830.613861,18415",1000
1451,"7.400830.991607,18421",1000
1452,"7.400830.00200077,22334",1000
1452,"7.40083-0.162833,22327",1000
1452,"7.400830.249089,22532",1000
1452,"7.400830.344955,22338",1000
1452,"7.40083-0.348708,22330",1000
1452,"7.400830.494929,22331",1000
1452,"7.40083-0.498402,22337",1000
1452,"7.40083-0.58283,22531",1000
1452,"7.400830.624931,21945",1000
1452,"7.400830.631368,22324",1000
1452,"7.400830.652125,22326",1000
1452,"7.40083-0.765582,22335",1000
1452,"7.400830.76815,22333",1000
1452,"7.40083-0.86114,22328",1000
1452,"7.400830.902563,22533",1000
1452,"7.40083-0.942535,22329",1000
1452,"7.400830.984005,22332",1000
1452,"7.40083-0.98471,22336",1000
1452,"7.400830.999908,22325",1000
1453,,
1455,"7.400830.418778,14365",1000
1455,"7.40083-0.561846,14788",1000
1455,"7.40083-0.6129,7733",1000
1455,"7.400830.813885,14784",1000
1456,"7.40083-0.719204,13837",1000
1456,"7.400830.896054,13842",1000
1457,"7.40083-0.0495094,4533",1000
1457,"7.40083-0.968708,6052",1000
1458,"7.40083-0.0495094,4533",1000
1458,"7.40083-0.358075,10364",1000
1458,"7.400830.925763,6976",1000
1458,"7.40083-0.968708,6052",1000
1459,"7.40083-0.297895,917",1000
1459,"7.400830.314137,4245",1000
1459,"7.400830.769153,14705",1000
1459,"7.40083-0.92294,2896",1000
1460,,
1461,,
1462,"7.400830.253301,11640",1000
1462,"7.400830.630218,12951",1000
1462,"7.40083-0.964102,13148",1000
1462,"7.40083-0.999581,7468",1000
1463,"7.400830.253301,11640",1000
1464,"7.400830.253301,11640",1000
1464,"7.40083-0.964102,13148",1000
1464,"7.40083-0.999581,7468",1000
1465,"7.400830.630218,12951",1000
1465,"7.40083-0.918353,12076",1000
1466,"7.400830.881951,7465",1000
1466,"7.40083-0.918353,12076",1000
1466,"7.40083-0.999581,7468",1000
1467,"7.40083-0.830674,3457",1000
1467,"7.40083-0.938063,1903",1000
1467,"7.40083-0.946481,11969",1000
1467,"7.400830.96963,3870",1000
1468,"7.40083-0.115685,12984",1000
1468,"7.40083-0.938063,1903",1000
1468,"7.400830.96963,3870",1000
1469,"7.40083-0.115685,12984",1000
1469,"7.40083-0.938063,1903",1000
1469,"7.40083-0.946481,11969",1000
1469,"7.400830.96963,3870",1000
1470,"7.40083-0.830674,3457",1000
1470,"7.40083-0.938063,1903",1000
1470,"7.40083-0.946481,11969",1000
1471,"7.400830.279143,13840",1000
1471,"7.40083-0.938063,1903",1000
1471,"7.40083-0.946481,11969",1000
1471,"7.400830.96963,3870",1000
1472,,
1473,,
1474,,
1475,"7.40083-0.78778,22581",1000
1475,"7.40083-0.933771,10746",1000
1475,"7.400830.983974,5444",1000
1476,"7.40083-0.78778,22581",1000
1476,"7.40083-0.933771,10746",1000
1477,"7.40083-0.933771,10746",1000
1478,"7.40083-0.0359437,22636",1000
1478,"7.400830.0589845,22654",1000
1478,"7.40083-0.0603722,22697",1000
1478,"7.400830.10496,22690",1000
1478,"7.400830.110409,22794",1000
1478,"7.400830.114907,16798",1000
1478,"7.400830.129248,22643",1000
1478,"7.400830.185117,19875",1000
1478,"7.400830.222698,22647",1000
1478,"7.400830.241156,22798",1000
1478,"7.400830.246472,22686",1000
1478,"7.40083-0.289575,22701",1000
1478,"7.400830.290905,22650",1000
1478,"7.400830.380321,22640",1000
1478,"7.400830.402825,22693",1000
1478,"7.40083-0.443361,22694",1000
1478,"7.40083-0.465149,22639",1000
1478,"7.400830.527543,22633",1000
1478,"7.40083-0.546997,22651",1000
1478,"7.400830.54816,22700",1000
1478,"7.40083-0.567306,22682",1000
1478,"7.40083-0.585022,22687",1000
1478,"7.40083-0.604681,22646",1000
1478,"7.40083-0.677483,22644",1000
1478,"7.400830.678505,22707",1000
1478,"7.40083-0.691318,22795",1000
1478,"7.40083-0.710684,22680",1000
1478,"7.40083-0.727676,22653",1000
1478,"7.400830.743303,22635",1000
1478,"7.40083-0.764573,14707",1000
1478,"7.40083-0.789441,22637",1000
1478,"7.40083-0.792742,4800",1000
1478,"7.40083-0.804216,22696",1000
1478,"7.40083-0.84264,22709",1000
1478,"7.400830.843387,22642",1000
1478,"7.400830.890538,22648",1000
1478,"7.400830.901397,22685",1000
1478,"7.400830.91057,22684",1000
1478,"7.40083-0.919862,22702",1000
